Country Code,State Code,City,Terminal Name,Product Name,My Product ID,Back Office Product ID,Driver Product ID
USA,KS,Kansas City,Sinclair Transport - Kansas City,ULSD #2 Dyed,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,ULSD #1 Dyed,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,ULSD #2 Premium,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,ULSD #2 Premium Dyed,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,ULSD #2 Winter,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,ULSD #2 Winter Dyed,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,Bdsl B2 SME ULSD,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,Bdsl B2 SME ULSD Dyed,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,Bdsl B5 SME ULSD,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,Bdsl B5 SME ULSD Dyed,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,Bdsl B20 SME ULSD,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,Bdsl B20 ULSD Dyed,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,Bdsl B10 SME ULSD,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,Bdsl B10 SME ULSD Dyed,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,ULSD #2 Premium Winter,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,ULSD #2 Premium Winter Dyed,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,Bdsl B5 SME ULSD #2 Premium,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,Bdsl B5 SME ULSD #2 Pre Dyed,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,Bdsl B5 SME ULSD #2 Winter,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,Bdsl B5 ULSD #2 Winter Dyed,,,
USA,KS,Kansas City,Sinclair Transport - Kansas City,Etherin,,,
USA,LA,Kenner,Motiva - Kenner,87 oct w/ 10% eth,,,
USA,LA,Kenner,Motiva - Kenner,89 oct w/ 10% eth,,,
USA,LA,Kenner,Motiva - Kenner,93 oct w/ 10% eth,,,
USA,LA,Kenner,Motiva - Kenner,ULSD #2,,,
USA,LA,Kenner,Motiva - Kenner,ULSD #2 Dyed,,,
USA,MO,Kearney,Enterprise - Propane Terminal - Kearney,Propane,,,
USA,AK,Kenai,Tesoro Alaska - Kenai,Conv. 87 Unleaded Reg,,,
USA,AK,Kenai,Tesoro Alaska - Kenai,Conv. 90 Unleaded,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,87 oct w/ 10% eth,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,89 oct w/ 10% eth,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,93 oct w/ 10% eth,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,ULSD #2,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,ULSD #2 Dyed,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,ULSD #2 Winter,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,ULSD #2 Winter Dyed,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,Bdsl B2 SME ULSD #2 Winter,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,Bdsl B2 SME ULSD#2 Winter Dyed,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,Bdsl B2 SME ULSD,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,Bdsl B2 SME ULSD Dyed,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,Bdsl B5 SME ULSD,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,Bdsl B5 SME ULSD Dyed,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,Bdsl B10 SME ULSD,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,Bdsl B10 SME ULSD Dyed,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,Bdsl B5 SME ULSD #2 Winter,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,Bdsl B5 ULSD #2 Winter Dyed,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,Bdsl B0-5 SME ULSD,,,
USA,PA,Edwardsville,Sunoco Partners Marketing & Terminals LP - Kingston,Bdsl B0-5 SME ULSD Dyed,,,
USA,IL,Kankakee,Buckeye Terminal - Kankakee,Conv. 91 Unleaded Prem,,,
USA,IL,Kankakee,Buckeye Terminal - Kankakee,87 oct w/ 10% eth,,,
USA,IL,Kankakee,Buckeye Terminal - Kankakee,89 oct w/ 10% eth,,,
USA,IL,Kankakee,Buckeye Terminal - Kankakee,93 oct w/ 10% eth,,,
USA,IL,Kankakee,Buckeye Terminal - Kankakee,ULSD #2,,,
USA,IL,Kankakee,Buckeye Terminal - Kankakee,ULSD #2 Dyed,,,
USA,IL,Kankakee,Buckeye Terminal - Kankakee,ULSD #2 Winter,,,
USA,IL,Kankakee,Buckeye Terminal - Kankakee,ULSD #2 Winter Dyed,,,
USA,TN,Knoxville,BP - Knoxville,Conv. 89 Unleaded Mid,,,
USA,TN,Knoxville,BP - Knoxville,87 oct w/ 10% eth,,,
USA,TN,Knoxville,BP - Knoxville,89 oct w/ 10% eth,,,
USA,TN,Knoxville,BP - Knoxville,93 oct w/ 10% eth,,,
USA,TN,Knoxville,BP - Knoxville,ULSD #2,,,
USA,TN,Knoxville,BP - Knoxville,ULSD #2 Dyed,,,
USA,TN,Knoxville,CITGO - Knoxville,87 oct w/ 10% eth,,,
USA,TN,Knoxville,CITGO - Knoxville,89 oct w/ 10% eth,,,
USA,TN,Knoxville,CITGO - Knoxville,93 oct w/ 10% eth,,,
USA,TN,Knoxville,CITGO - Knoxville,ULSD #2,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,Conv. 87 Unleaded Reg,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,Conv. 89 Unleaded Mid,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,Conv. 93 Unleaded,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,87 oct w/ 10% eth,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,89 oct w/ 10% eth,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,92 oct w/ 10% eth,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,93 oct w/ 10% eth,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,Conv. 90 Unleaded,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,ULSD #2,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,87 oct E-85,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,ULSD #2 Dyed,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,ULSD #2 Premium,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,ULSD #2 Premium Dyed,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,ULSD #2 Premium Winter,,,
USA,TN,Knoxville,Cummins Terminals - Knoxville,ULSD #2 Premium Winter Dyed,,,
USA,TN,Knoxville,Kinder Morgan - Knoxville,Conv. 93 Unleaded,,,
USA,TN,Knoxville,Kinder Morgan - Knoxville,87 oct w/ 10% eth,,,
USA,TN,Knoxville,Kinder Morgan - Knoxville,89 oct w/ 10% eth,,,
USA,TN,Knoxville,Kinder Morgan - Knoxville,93 oct w/ 10% eth,,,
USA,TN,Knoxville,Kinder Morgan - Knoxville,Jet Fuel,,,
USA,TN,Knoxville,Kinder Morgan - Knoxville,Conv. 84 Unleaded,,,
USA,TN,Knoxville,Kinder Morgan - Knoxville,Conv. 90 Unleaded,,,
USA,TN,Knoxville,Kinder Morgan - Knoxville,ULSD #2,,,
USA,TN,Knoxville,Kinder Morgan - Knoxville,ULSD #2 Dyed,,,
USA,TN,Knoxville,Magellan Terminals - Knoxville 1,ULSD #2,,,
USA,TN,Knoxville,Magellan Terminals - Knoxville 1,ULSD #2 Dyed,,,
USA,TN,Knoxville,Magellan Terminals - Knoxville 2,Conv. 87 Unleaded Reg,,,
USA,TN,Knoxville,Magellan Terminals - Knoxville 2,Conv. 89 Unleaded Mid,,,
USA,TN,Knoxville,Magellan Terminals - Knoxville 2,87 oct w/ 10% eth,,,
USA,TN,Knoxville,Magellan Terminals - Knoxville 2,89 oct w/ 10% eth,,,
USA,TN,Knoxville,Magellan Terminals - Knoxville 2,93 oct w/ 10% eth,,,
USA,TN,Knoxville,Magellan Terminals - Knoxville 2,Conv. 90 Unleaded,,,
USA,TN,Knoxville,Magellan Terminals - Knoxville 2,ULSD #2,,,
USA,TN,Knoxville,Magellan Terminals - Knoxville 2,ULSD #2 Dyed,,,
USA,TN,Knoxville,Marathon Oil Knoxville,Conv. 87 Unleaded Reg,,,
USA,TN,Knoxville,Marathon Oil Knoxville,87 oct w/ 10% eth,,,
USA,TN,Knoxville,Marathon Oil Knoxville,89 oct w/ 10% eth,,,
USA,TN,Knoxville,Marathon Oil Knoxville,92 oct w/ 10% eth,,,
USA,TN,Knoxville,Marathon Oil Knoxville,93 oct w/ 10% eth,,,
USA,TN,Knoxville,Marathon Oil Knoxville,Conv. 90 Unleaded,,,
USA,TN,Knoxville,Marathon Oil Knoxville,ULSD #2,,,
USA,TN,Knoxville,Marathon Oil Knoxville,ULSD #1,,,
USA,TN,Knoxville,Marathon Oil Knoxville,ULSD #2 Dyed,,,
USA,TN,Knoxville,Marathon Oil Knoxville,ULSD #1 Dyed,,,
USA,TN,Knoxville,Marathon Oil Knoxville,Ultra-Low Sulfur Kerosene,,,
USA,TN,Knoxville,Marathon Oil Knoxville,87 oct E-70,,,
USA,TN,Knoxville,Motiva - Knoxville,Conv. 87 Unleaded Reg,,,
USA,TN,Knoxville,Motiva - Knoxville,87 oct w/ 10% eth,,,
USA,TN,Knoxville,Motiva - Knoxville,89 oct w/ 10% eth,,,
USA,TN,Knoxville,Motiva - Knoxville,93 oct w/ 10% eth,,,
USA,TN,Knoxville,Motiva - Knoxville,ULSD #2,,,
USA,TN,Knoxville,Motiva - Knoxville,ULSD #2 Dyed,,,
USA,CA,Los Angeles,ConocoPhillips - LA Terminal,Propane,,,
USA,CA,Los Angeles,ConocoPhillips - LA Terminal,RFG 87 oct w/ 10% eth,,,
USA,CA,Los Angeles,ConocoPhillips - LA Terminal,RFG 89 oct w/ 10% eth,,,
USA,CA,Los Angeles,ConocoPhillips - LA Terminal,RFG 91 oct w/ 10% eth,,,
USA,CA,Los Angeles,ConocoPhillips - LA Terminal,CARB ULSD #2,,,
USA,CA,Los Angeles,ConocoPhillips - LA Terminal,CARFG 87 oct w/ 10% eth,,,
USA,CA,Los Angeles,ConocoPhillips - LA Terminal,CARFG 89 oct w/ 10% eth,,,
USA,CA,Los Angeles,ConocoPhillips - LA Terminal,CARFG 91 oct w/ 10% eth,,,
USA,CO,La Junta,ConocoPhillips - LaJunta Terminal,ULSD #2,,,
USA,CO,La Junta,ConocoPhillips - LaJunta Terminal,ULSD #1,,,
USA,CO,La Junta,ConocoPhillips - LaJunta Terminal,ULSD #2 Dyed,,,
USA,CO,La Junta,ConocoPhillips - LaJunta Terminal,ULSD #2 Winter,,,
USA,CO,La Junta,ConocoPhillips - LaJunta Terminal,ULSD #2 Winter Dyed,,,
USA,LA,Lake Charles,CITGO - Lake Charles,87 oct w/ 10% eth,,,
USA,LA,Lake Charles,CITGO - Lake Charles,89 oct w/ 10% eth,,,
USA,LA,Lake Charles,CITGO - Lake Charles,93 oct w/ 10% eth,,,
USA,LA,Lake Charles,CITGO - Lake Charles,ULSD #2,,,
USA,LA,Lake Charles,CITGO - Lake Charles,ULSD #2 Dyed,,,
USA,LA,Lake Charles,CITGO - Lake Charles,ULSD #2 TXLED,,,
USA,LA,Lake Charles,CITGO - Lake Charles,ULSD #2 Dyed TXLED,,,
USA,OH,Lebanon,Enterprise - Lebanon,87 oct w/ 10% eth,,,
USA,OH,Lebanon,Enterprise - Lebanon,93 oct w/ 10% eth,,,
USA,OH,Lebanon,Enterprise - Lebanon,Ethanol E100,,,
USA,OH,Lebanon,Enterprise - Lebanon,ULSD #2,,,
USA,OH,Lebanon,Enterprise - Lebanon,ULSD #2 Dyed,,,
USA,CA,Long Beach,TR - Long Beach,Jet Fuel,,,
USA,CA,Long Beach,TR - Long Beach,RFG 87 oct w/ 10% eth,,,
USA,CA,Long Beach,TR - Long Beach,RFG 89 oct w/ 10% eth,,,
USA,CA,Long Beach,TR - Long Beach,RFG 91 oct w/ 10% eth,,,
USA,CA,Long Beach,TR - Long Beach,CARB ULSD #2,,,
USA,CA,Long Beach,TR - Long Beach,CARB ULSD #2 Dyed,,,
USA,CA,Long Beach,TR - Long Beach,CARFG 87 oct w/ 10% eth,,,
USA,CA,Long Beach,TR - Long Beach,CARFG 89 oct w/ 10% eth,,,
USA,CA,Long Beach,TR - Long Beach,CARFG 91 oct w/ 10% eth,,,
USA,CA,Long Beach,Petro-Diamond Terminal Company,RFG 87 oct w/ 10% eth,,,
USA,CA,Long Beach,Petro-Diamond Terminal Company,RFG 89 oct w/ 10% eth,,,
USA,CA,Long Beach,Petro-Diamond Terminal Company,RFG 91 oct w/ 10% eth,,,
USA,CA,Long Beach,Petro-Diamond Terminal Company,CARB ULSD #2,,,
USA,CA,Long Beach,Petro-Diamond Terminal Company,CARB ULSD #2 Dyed,,,
USA,CA,Long Beach,Petro-Diamond Terminal Company,CARFG 87 oct w/ 10% eth,,,
USA,CA,Long Beach,Petro-Diamond Terminal Company,CARFG 89 oct w/ 10% eth,,,
USA,CA,Long Beach,Petro-Diamond Terminal Company,CARFG 91 oct w/ 10% eth,,,
USA,TX,Lubbock,ConocoPhillips -  Lubbock,88 oct w/ 10% eth,,,
USA,TX,Lubbock,ConocoPhillips -  Lubbock,91 oct w/ 10% eth,,,
USA,TX,Lubbock,ConocoPhillips -  Lubbock,Jet Fuel,,,
USA,TX,Lubbock,ConocoPhillips -  Lubbock,86 oct w/ 10% eth,,,
USA,TX,Lubbock,ConocoPhillips -  Lubbock,ULSD #2,,,
USA,TX,Lubbock,ConocoPhillips -  Lubbock,Bdsl B5 SME ULSD,,,
USA,TX,Lubbock,ConocoPhillips -  Lubbock,Bdsl B5 SME ULSD Dyed,,,
USA,TX,Lubbock,Pro Petroleum - Lubbock,88 oct w/ 10% eth,,,
USA,TX,Lubbock,Pro Petroleum - Lubbock,91 oct w/ 10% eth,,,
USA,TX,Lubbock,Pro Petroleum - Lubbock,86 oct w/ 10% eth,,,
USA,TX,Lubbock,Pro Petroleum - Lubbock,Bdsl B5 SME ULSD,,,
USA,TX,Lubbock,Pro Petroleum - Lubbock,Bdsl B5 SME ULSD Dyed,,,
USA,IL,Lockport,ExxonMobil Oil Corporation,RFG 87 oct w/ 10% eth,,,
USA,IL,Lockport,ExxonMobil Oil Corporation,RFG 89 oct w/ 10% eth,,,
USA,IL,Lockport,ExxonMobil Oil Corporation,RFG 93 oct w/ 10% eth,,,
USA,IL,Lockport,ExxonMobil Oil Corporation,ULSD #2,,,
USA,IL,Lockport,ExxonMobil Oil Corporation,Bdsl B5 SME ULSD,,,
USA,IL,Lockport,ExxonMobil Oil Corporation,Bdsl B5 SME ULSD #2 Winter,,,
USA,IL,Lockport,ExxonMobil Oil Corporation,CARFG 87 oct w/ 10% eth,,,
USA,IL,Lockport,ExxonMobil Oil Corporation,CARFG 89 oct w/ 10% eth,,,
USA,AR,Bono,SemStream Terminal - Bono,Propane,,,
USA,OH,Lima,Buckeye Terminals - Lima North,Conv. 87 Unleaded Reg,,,
USA,OH,Lima,Buckeye Terminals - Lima North,Conv. 91 Unleaded Prem,,,
USA,OH,Lima,Buckeye Terminals - Lima North,87 oct w/ 10% eth,,,
USA,OH,Lima,Buckeye Terminals - Lima North,89 oct w/ 10% eth,,,
USA,OH,Lima,Buckeye Terminals - Lima North,93 oct w/ 10% eth,,,
USA,OH,Lima,Buckeye Terminals - Lima North,Propane,,,
USA,OH,Lima,Buckeye Terminals - Lima North,ULSD #2,,,
USA,OH,Lima,Buckeye Terminals - Lima North,ULSD #2 Dyed,,,
USA,OH,Lima,Buckeye Terminals - Lima North,Bdsl B5 SME ULSD,,,
USA,OH,Lima,Buckeye Terminals - Lima North,Bdsl B20 SME ULSD,,,
USA,OH,Lima,Buckeye Terminals - Lima North,Bdsl B20 ULSD Dyed,,,
USA,OH,Lima,Buckeye Terminals - Lima North,Bdsl B10 SME ULSD,,,
USA,OH,Lima,Buckeye Terminals - Lima North,Bdsl B10 SME ULSD Dyed,,,
USA,OH,Lima,Buckeye Terminals - Lima North,Bdsl B5 SME ULSD #2 Winter,,,
USA,OH,Lima,Buckeye Terminals - Lima South,87 oct w/ 10% eth,,,
USA,OH,Lima,Buckeye Terminals - Lima South,89 oct w/ 10% eth,,,
USA,OH,Lima,Buckeye Terminals - Lima South,93 oct w/ 10% eth,,,
USA,OH,Lima,Buckeye Terminals - Lima South,ULSD #2,,,
USA,OH,Lima,Buckeye Terminals - Lima South,ULSD #1,,,
USA,OH,Lima,Buckeye Terminals - Lima South,ULSD #2 Dyed,,,
USA,OH,Lima,Buckeye Terminals - Lima South,ULSD #1 Dyed,,,
USA,OH,Lima,Buckeye Terminals - Lima South,Ultra-Low Sulfur Kerosene,,,
USA,OH,Lima,Buckeye Terminals - Lima South,Ultra Low Sulfur Red Dye Kero,,,
USA,OH,Lima,Marathon Lima,87 oct w/ 10% eth,,,
USA,OH,Lima,Marathon Lima,89 oct w/ 10% eth,,,
USA,OH,Lima,Marathon Lima,92 oct w/ 10% eth,,,
USA,OH,Lima,Marathon Lima,93 oct w/ 10% eth,,,
USA,OH,Lima,Marathon Lima,ULSD #2,,,
USA,OH,Lima,Marathon Lima,ULSD #1,,,
USA,OH,Lima,Marathon Lima,ULSD #2 Dyed,,,
USA,OH,Lima,Marathon Lima,ULSD #1 Dyed,,,
USA,OH,Lima,Marathon Lima,Ultra-Low Sulfur Kerosene,,,
USA,NE,Roca,ConocoPhillips - Lincoln,Conv. 87 Unleaded Reg,,,
USA,NE,Roca,ConocoPhillips - Lincoln,Conv. 89 Unleaded Mid,,,
USA,NE,Roca,ConocoPhillips - Lincoln,Conv. 91 Unleaded Prem,,,
USA,NE,Roca,ConocoPhillips - Lincoln,Conv. 93 Unleaded,,,
USA,NE,Roca,ConocoPhillips - Lincoln,87 oct w/ 10% eth,,,
USA,NE,Roca,ConocoPhillips - Lincoln,89 oct w/ 10% eth,,,
USA,NE,Roca,ConocoPhillips - Lincoln,91 oct w/ 10% eth,,,
USA,NE,Roca,ConocoPhillips - Lincoln,93 oct w/ 10% eth,,,
USA,NE,Roca,ConocoPhillips - Lincoln,Jet Fuel,,,
USA,NE,Roca,ConocoPhillips - Lincoln,Ethanol E100,,,
USA,NE,Roca,ConocoPhillips - Lincoln,Conv. 84 Unleaded,,,
USA,NE,Roca,ConocoPhillips - Lincoln,ULSD #2,,,
USA,NE,Roca,ConocoPhillips - Lincoln,ULSD #1,,,
USA,NE,Roca,ConocoPhillips - Lincoln,ULSD #2 Dyed,,,
USA,NE,Roca,ConocoPhillips - Lincoln,ULSD #1 Dyed,,,
USA,NE,Roca,ConocoPhillips - Lincoln,ULSD #2 Winter,,,
USA,NE,Roca,ConocoPhillips - Lincoln,ULSD #2 Winter Dyed,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,Conv. 87 Unleaded Reg,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,Conv. 89 Unleaded Mid,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,Conv. 91 Unleaded Prem,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,Conv. 93 Unleaded,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,87 oct w/ 10% eth,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,89 oct w/ 10% eth,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,90 Unleaded (w/10% Eth),,,
USA,NE,Roca,Magellan Pipeline - Lincoln,91 oct w/ 10% eth,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,92 oct w/ 10% eth,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,93 oct w/ 10% eth,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,Ethanol E100,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,Conv. 84 Unleaded,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,ULSD #2,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,ULSD #1,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,ULSD #2 Dyed,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,ULSD #1 Dyed,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,ULSD #2 Premium,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,ULSD #2 Premium Dyed,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,ULSD #2 Winter,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,ULSD #2 Winter Dyed,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,ULSD #2 Premium Winter,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,ULSD #2 Premium Winter Dyed,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,87 oct E-70,,,
USA,NE,Roca,Magellan Pipeline - Lincoln,Etherin,,,
USA,GA,Flintstone,TransMontaigne - Lookout Mtn,Conv. 87 Unleaded Reg,,,
USA,GA,Flintstone,TransMontaigne - Lookout Mtn,Conv. 89 Unleaded Mid,,,
USA,GA,Flintstone,TransMontaigne - Lookout Mtn,Conv. 93 Unleaded,,,
USA,GA,Flintstone,TransMontaigne - Lookout Mtn,87 oct w/ 10% eth,,,
USA,GA,Flintstone,TransMontaigne - Lookout Mtn,93 oct w/ 10% eth,,,
USA,GA,Flintstone,TransMontaigne - Lookout Mtn,ULSD #2,,,
USA,GA,Flintstone,TransMontaigne - Lookout Mtn,ULSD #2 Dyed,,,
USA,IL,Lemont,CITGO - Lemont,RFG 87 oct w/ 10% eth,,,
USA,IL,Lemont,CITGO - Lemont,RFG 89 oct w/ 10% eth,,,
USA,IL,Lemont,CITGO - Lemont,RFG 93 oct w/ 10% eth,,,
USA,IL,Lemont,CITGO - Lemont,ULSD #2,,,
USA,IL,Lemont,CITGO - Lemont,ULSD #1,,,
USA,IL,Lemont,CITGO - Lemont,ULSD #2 Dyed,,,
USA,IL,Lemont,CITGO - Lemont,ULSD #1 Dyed,,,
USA,IL,Lemont,CITGO - Lemont,ULSD #2 Premium,,,
USA,IL,Lemont,CITGO - Lemont,ULSD #2 Premium Dyed,,,
USA,IL,Lemont,CITGO - Lemont,Bdsl B5 SME ULSD,,,
USA,IL,Lemont,CITGO - Lemont,Bdsl B5 SME ULSD Dyed,,,
USA,IL,Lemont,CITGO - Lemont,Ultra-Low Sulfur Kerosene,,,
USA,IL,Lemont,CITGO - Lemont,Ultra Low Sulfur Red Dye Kero,,,
USA,IL,Lemont,CITGO - Lemont,Bdsl B11 SME ULSD,,,
USA,IL,Lemont,CITGO - Lemont,Bdsl B11 SME ULSD Dyed,,,
USA,IL,Lemont,CITGO - Lemont,Bdsl B20 SME ULSD,,,
USA,IL,Lemont,CITGO - Lemont,Bdsl B20 ULSD Dyed,,,
USA,IL,Lemont,CITGO - Lemont,Bdsl B5 SME ULSD #2 Premium,,,
USA,IL,Lemont,CITGO - Lemont,Bdsl B20 SME ULSD #2 Prem,,,
USA,IL,Lemont,CITGO - Lemont,Bdsl B5 SME ULSD #2 Pre Dyed,,,
USA,IL,Lemont,CITGO - Lemont,Bdsl B20 SME ULSD #2 Pre Dyed,,,
USA,IL,Lemont,CITGO - Lemont,CARFG 87 oct w/ 10% eth,,,
USA,IL,Lemont,CITGO - Lemont,CARFG 89 oct w/ 10% eth,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,Conv. 87 Unleaded Reg,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,Conv. 91 Unleaded Prem,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,87 oct w/ 10% eth,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,Ethanol E100,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,Conv. 84 Unleaded,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,ULSD #2,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,ULSD #1,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,ULSD #2 Dyed,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,ULSD #1 Dyed,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,ULSD #2 Premium,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,ULSD #2 Premium Dyed,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,ULSD #2 Winter,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,ULSD #2 Winter Dyed,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,ULSD #2 Premium Winter,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,ULSD #2 Premium Winter Dyed,,,
USA,IA,Le Mars,NuStar Energy LP - Le Mars,Etherin,,,
USA,IL,Lemont,Oneok - Lemont,Propane,,,
USA,NJ,Linden,CITGO - Linden,RFG 87 oct w/ 10% eth,,,
USA,NJ,Linden,CITGO - Linden,RFG 89 oct w/ 10% eth,,,
USA,NJ,Linden,CITGO - Linden,RFG 93 oct w/ 10% eth,,,
USA,NJ,Linden,CITGO - Linden,ULSD #2,,,
USA,NJ,Linden,CITGO - Linden,ULSD #2 Dyed,,,
USA,NJ,Linden,CITGO - Linden,ULSD #2 Premium,,,
USA,NJ,Linden,CITGO - Linden,ULSD #2 Premium Dyed,,,
USA,NJ,Linden,CITGO - Linden,ULSD #2 Winter,,,
USA,NJ,Linden,CITGO - Linden,ULSD #2 Winter Dyed,,,
USA,NJ,Linden,CITGO - Linden,CARFG 87 oct w/ 10% eth,,,
USA,NJ,Linden,CITGO - Linden,CARFG 89 oct w/ 10% eth,,,
USA,NJ,Linden,Gulf Oil LP - Linden,RFG 87 oct w/ 10% eth,,,
USA,NJ,Linden,Gulf Oil LP - Linden,RFG 89 oct w/ 10% eth,,,
USA,NJ,Linden,Gulf Oil LP - Linden,RFG 93 oct w/ 10% eth,,,
USA,NJ,Linden,Gulf Oil LP - Linden,ULSD #2,,,
USA,NJ,Linden,Gulf Oil LP - Linden,ULSD #2 Dyed,,,
USA,NJ,Linden,Gulf Oil LP - Linden,ULSD #2 Premium,,,
USA,NJ,Linden,Gulf Oil LP - Linden,ULSD #2 Premium Dyed,,,
USA,NJ,Linden,Gulf Oil LP - Linden,ULSD #2 Winter,,,
USA,NJ,Linden,Gulf Oil LP - Linden,ULSD #2 Premium Winter,,,
USA,NJ,Linden,Gulf Oil LP - Linden,ULSD #2 Premium Winter Dyed,,,
USA,NJ,Linden,Gulf Oil LP - Linden,CARFG 87 oct w/ 10% eth,,,
USA,NJ,Linden,Gulf Oil LP - Linden,CARFG 89 oct w/ 10% eth,,,
USA,NJ,Linden,NuStar Energy LP - Linden #2,RFG 93 oct w/ 10% eth,,,
USA,NJ,Linden,NuStar Energy LP - Linden #2,ULSD #2,,,
USA,NJ,Linden,NuStar Energy LP - Linden #2,CARFG 87 oct w/ 10% eth,,,
USA,NJ,Linden,NuStar Energy LP - Linden #2,CARFG 89 oct w/ 10% eth,,,
